,ID,band_gap,a,b,c,alpha,beta,gamma,piezo_modulus
418,mp-540574,1.7313999999999998,6.908451,6.908451,6.908451,90.0,90.0,90.0,0.22906838655229447
419,mp-28944,1.5135,4.683643373413326,4.683643373413326,4.683643373413326,60.00000000000001,60.00000000000001,60.00000000000001,0.2644209333619449
420,mp-1383360,0.3996999999999997,6.0827214282739615,6.0827214282739615,6.082721242503493,33.43747652865662,33.43747652865662,33.437471735097745,2.165016557101965
421,mp-4964,0.1097999999999999,7.426681742716386,7.426681742716386,7.255684126095995,86.22158727225386,86.22158727225386,119.10023062356248,1.7019972502541232
422,mp-754712,2.9429999999999996,6.902039153082297,6.902039153082297,10.34048,90.0,90.0,119.99999188187373,0.04284
423,mp-504908,1.0165999999999995,7.355927083792565,7.355927083792565,7.355927083792565,120.83907799721682,117.79740753352499,91.20472074844912,0.2347101514315931
424,mp-1541,2.6636999999999995,7.366431956386212,7.366431956386212,7.366431956386212,148.19640827603806,148.19640827603806,45.59551100826139,0.19981562818706083
425,mp-12881,3.2958,4.932462,6.8232070846827595,6.88222041143249,74.47875450246696,69.54018104849416,69.0825273368603,0.7059643816426538
426,mp-753473,0.8952,5.659121978145461,5.659121978145461,5.659121759519228,56.42809503600086,56.42809503600086,56.428092099671765,0.638095012560238
427,mp-1103709,3.1710000000000003,7.57141576,6.596566975487068,11.859499654632444,56.10713322711196,90.0,90.0,0.20779732120506264
428,mp-545974,5.3232,4.9258248,8.81480547,9.19652929,90.0,90.0,90.0,0.4459890608523935
429,mp-554051,6.0427,7.362678,9.484032,14.036096,90.0,90.0,90.0,0.3165052332900692
430,mp-28035,1.2963000000000005,6.73975339,6.739754006527359,7.11855429,90.0,90.0,119.99999702307188,0.2554880830880376
431,mp-776740,0.7695999999999998,5.561611556032173,5.561343486003799,6.742787223658779,114.36558753663493,114.3612855945205,89.99187896454826,2.6756945099170073
432,mp-752917,3.6451,9.665709654377583,9.665709654377583,7.489758,90.0,90.0,147.39927022200885,0.57363
433,mp-698018,3.9817,2.5639706027959837,2.5639706027959837,2.5639706027959837,59.99999999999999,59.99999999999999,59.99999999999999,0.49219473333463704
434,mp-757406,3.4944,5.881196,7.341882,9.92758,90.0,90.0,90.0,0.5523427861391872
435,mp-19957,4.030800000000001,6.387444,6.721622,17.96405,90.0,90.0,90.0,0.344841239913335
436,mp-18385,5.1197,10.00990917,10.00990917,4.85467583,90.0,90.0,90.0,0.09045000000000002
437,mp-753200,1.9990999999999999,8.257759,8.257759,5.400839,90.0,90.0,90.0,0.12411000000000001
438,mp-7667,1.2855,9.202765259740303,9.202765259740303,9.202765259740303,109.47122063449069,109.47122063449069,109.47122063449069,0.20871861335975778
439,mp-690372,3.2003,7.606753,5.610845,9.067988789934017,89.97608460522196,90.0,90.0,0.7682276845911927
440,mp-570485,0.6256999999999993,8.444913,8.444913,8.444913,90.0,90.0,90.0,0.6956106363476683
441,mp-569114,0.0653999999999999,9.364353,9.364353,9.364353,90.0,90.0,90.0,0.04964000000000002
442,mp-549697,2.4295,4.70859538,4.70859538,4.70859538,90.0,90.0,90.0,0.01885293154794662
443,mp-556553,4.9023,8.42097,8.42097,5.536622,90.0,90.0,90.0,0.19120357021507065
444,mp-625501,4.3239,8.183706,4.868328,7.00223731893357,71.5512234034758,90.0,90.0,0.23692265630093912
445,mp-20692,0.0,9.930155459918854,9.930141426889726,4.9010561800165435,89.99987451579149,90.00029651021724,120.00013373866763,0.8265910851805747
446,mp-754920,6.618500000000001,6.664755130049911,6.664755297791261,6.664756088813605,62.28894390519443,62.28893760995466,62.28893791754317,2.9144067495597223
447,mp-1295909,0.5970000000000004,9.437798925064248,9.437798925064248,9.437798925064248,142.93168864479748,141.96883067906234,54.15509655702291,1.8536022314497307
448,mp-1209489,2.0393000000000003,3.982804396311085,3.982804579645614,3.9828031191940587,119.11886587584132,91.53310076535904,119.11884084040399,0.03844000000000001
449,mp-761819,0.8143000000000002,9.537255,9.537255,9.537255,90.0,90.0,90.0,6.808199387451948
450,mp-42227,4.1464,5.40130583,5.40130583,6.635786150523387,114.01545436238881,114.01545436238881,90.0,0.530454178793984
451,mp-36252,0.9416000000000002,4.361820560001969,4.36181759827258,7.175696500000142,90.00003741925076,89.9999786683398,120.00009817074879,0.3272233757313191
452,mp-557878,4.7306,8.125820612719679,8.125820612719679,5.144158202419711,89.64740481641711,89.64740481641711,59.48089436938024,0.32490643597180335
453,mp-675620,1.7709000000000001,8.476531366276479,8.476531366276479,7.821336925079817,82.01035108628287,82.01035108628287,97.08146353434053,0.5147500000000002
454,mp-7456,3.2628999999999997,5.330401575071526,5.330401575071526,4.748969,90.0,90.0,118.37199437401544,0.03516
455,mp-2059,0.0,5.04899466,5.51326646,5.512816997024159,120.0026970453787,90.0,90.0,119.03583000000002
456,mp-556609,2.2731000000000003,5.764671,5.752832,5.855201579042092,89.97451868859574,90.0,90.0,0.4610497009027948
457,mp-1405450,0.7837000000000001,6.742769957193631,6.742769957193631,6.742769957193631,148.19021007295242,148.19021007295242,45.60465562531067,0.9685163621546692
458,mp-23297,2.211,5.922634926986565,5.902695339376029,5.36341864,90.0,90.0,119.88870341732049,1.053630426931301
459,mp-626068,0.2581000000000002,10.687226598981187,10.687226598981187,10.687226598981187,102.17738223637578,102.17738223637578,125.31857056732031,0.6384970591161715
460,mp-2979,1.6955,5.149227776670983,5.149227776670983,5.49372,90.0,90.0,119.99999713057383,0.5940438695079684
461,mp-554002,5.0085,5.127907427190159,5.127907427190159,7.405928960037627,75.01456043161893,75.01456043161893,96.06775478633642,0.594951161283475
462,mp-6841,1.0292,5.215519,5.428868,7.574682,90.0,90.0,90.0,0.58459
463,mp-1226455,4.274900000000001,5.22955,5.510996,7.608652,90.0,90.0,90.0,0.7450334258540101
464,mp-1209338,5.4618,10.39863475568248,10.39863475568248,5.36729548,90.0,90.0,120.00000213572018,0.3055141046253021
465,mp-754628,0.8351,8.998784917296557,8.998784917296557,8.998784917296557,140.96455228165482,139.63031401829355,57.40905938211327,0.14722203775250506
466,mp-541152,5.161,6.132025613669597,6.132025613669597,6.132025613669597,123.33612778987843,123.3361277898784,84.31268468499309,0.8859354462177559
467,mp-27704,2.2837,6.616230248993002,6.616230248993002,5.340000572711579,77.42037105218995,77.42037105218995,84.79772840938438,1.0060631855902495
468,mp-26477,0.15979999999999994,6.7911901,5.395099882468045,5.854049530069619,89.91869927086702,90.0,90.0,0.618453137513264
469,mp-12558,1.3722999999999996,8.122718430015903,7.090325580989141,6.9052329577025136,70.9402447292217,55.593243607708025,53.466511663070285,0.11753065296902997
470,mp-754840,2.6967000000000003,6.464864,6.905654,7.852415,90.0,90.0,90.0,2.0025653888300003
471,mp-1374543,1.6887000000000003,6.622672,6.46665,10.243197194947141,51.20365604513425,90.0,90.0,0.4796762678098636
472,mp-11836,0.20929999999999982,8.678831258542823,8.678831258542823,5.634471,90.0,90.0,129.46510905222942,0.28331333333333336
473,mp-30300,3.1425,8.99223911,8.99223911,8.99223911,90.0,90.0,90.0,0.334231711691156
474,mp-554105,0.5785,4.241802,4.448256,10.831686,90.0,90.0,90.0,0.4370277450002457
475,mp-12015,0.2116,5.08839931,5.68526324,8.4348124,90.0,90.0,90.0,0.27502000000000004
476,mp-1029652,3.1042000000000005,6.826065219635687,6.826065219635687,9.265848223164515,47.46160281149628,47.46160281149628,31.868857889472924,1.4905664923444375
477,mp-1228172,2.2192999999999996,4.410489668193431,4.410489668193431,6.370762,90.0,90.0,119.99999502274171,0.2577949254415137
478,mp-558118,8.0867,4.176676473208301,4.176677222330901,7.822156480775377,105.48449831683116,105.48450011091585,89.99998895204183,0.1102
479,mp-753030,3.3637,4.138109,4.138109,4.146736,90.0,90.0,90.0,0.28763999999999995
480,mp-767779,0.6553000000000001,4.799482609624695,4.799482790274,4.7994828,59.99999993296498,59.99999868786598,59.999992140014264,0.38012120555926426
481,mp-4182,0.7286999999999999,8.577062739854357,8.57706181471283,8.57706165,109.47121777861034,109.4712156514834,109.47121743279358,0.9126102424445062
482,mp-766460,2.4187000000000003,6.193785751160062,6.1937861418690305,6.193785945774274,102.59317867082319,113.01588703509475,113.01590371285029,0.16981999999999997
483,mp-761281,0.0,7.403686,7.403686,4.798036,90.0,90.0,90.0,0.2521871037543355
484,mp-1219553,6.0935,5.112154,5.254664582938192,6.194323193974383,113.04501454521731,110.8498741191847,90.56178336577268,0.05996000000000001
485,mp-677467,2.6113999999999997,8.206475,8.206475,5.111436,90.0,90.0,90.0,0.3693836420506017
486,mp-1016063,0.1289,6.445527974549951,6.445527974549951,6.445527974549951,132.64765479614286,132.64765479614286,69.20802997331775,2.349538562821308
487,mp-707532,3.8639,8.611327,8.611327,8.611327,90.0,90.0,90.0,0.04686999999999999
488,mp-758574,2.6893,9.55723722229709,9.55723722229709,6.971847,90.0,90.0,119.99999461639281,0.6718692720313976
489,mp-546500,4.4323,5.544962,8.900298,9.01053466060988,89.33952695823513,90.0,90.0,0.22744519207933825
490,mp-540635,2.7866000000000004,8.3351237,9.15761332,10.26483126,90.0,90.0,90.0,0.15843787456452887
491,mp-1214020,4.4498,8.447008,7.349714,7.962325517226485,88.50798569010082,90.0,90.0,1.0381875151352271
492,mp-20496,3.4457000000000004,5.252534191578385,5.252534191578385,5.252534141948056,101.94476388434308,101.94476388434308,101.94476699542892,1.073001449160209
493,mp-4008,0.0011999999999998678,9.119197,9.119197,9.119197,90.0,90.0,90.0,0.2127500000000001
494,mp-3038,1.4253999999999998,6.591236,6.612077374438763,7.013943999409248,65.94545393036255,85.47961036838473,81.85119097435665,0.21830666137979632
495,mp-672,1.125,5.481156187440479,5.481155542431381,5.481156425688222,56.35558947360044,56.3555927463897,56.355589065512284,0.4237328998319776
496,mp-759593,0.6690999999999998,8.557329,8.557329,8.557329,90.0,90.0,90.0,0.4312503130415737
497,mp-558200,5.317699999999999,4.316561987289537,4.316561987289537,4.316561987289537,130.12205369893258,103.05039855903739,97.45652989087094,0.023080000000000003
498,mp-763244,1.7907,6.1171746,6.39404708,7.85571291,90.0,90.0,90.0,0.04484695864827401
499,mp-762649,0.25660000000000016,6.13536778,6.135367728869397,4.42487033,90.0,90.0,120.00000027567813,0.5606464197119031
500,mp-757163,3.1549,3.6105947049692517,3.6105947049692517,3.6105947049692517,60.00000000000001,60.00000000000001,60.00000000000001,0.2482223071820488
501,mp-755562,0.9007000000000001,4.51668889,4.516690086700706,5.36211308,90.0,90.0,119.9999986326249,2.508949845946726
502,mp-17244,2.1081000000000003,3.313,3.313,4.748,90.0,90.0,90.0,0.16050000000000003
503,mp-18147,4.1931,5.378282270874316,5.378282270874316,5.033957390770506,89.75093044282829,89.75093044282829,116.21268659645442,0.08242156593245015
504,mp-675944,4.4956,3.32036508,3.3203647730393326,17.59125276,90.0,90.0,120.00002392639327,0.3751075754332296
505,mp-7548,0.9260000000000002,5.825623688011317,5.962504919639715,5.26743231,90.0,90.0,120.78032799014476,0.26733999999999997
506,mp-556215,0.7629999999999999,5.917852402525767,5.917852402525767,5.304617,90.0,90.0,119.0058681705881,0.017143804128776922
507,mp-752561,1.3329,7.511257,7.829943,8.759807,90.0,90.0,90.0,0.837965404687157
508,mp-19931,6.812399999999999,5.10211260306493,6.744994105381116,8.984382129639021,92.46106840619825,76.54463023011917,76.24930648637914,0.25625000000000003
509,mp-32760,0.5134999999999996,6.643355460239541,6.640683241102472,6.664161906881999,80.29794567899827,70.31102935103864,59.98668941839762,0.44055511959345106
510,mp-4187,2.6165,4.258062,4.295481537976505,4.295481537976505,119.99999288386445,90.0,90.0,0.3170230182780207
511,mp-19219,3.6915999999999998,9.513857020600478,9.513857020600478,9.513856727376233,30.496956462800906,30.496956462800906,30.496961751422436,1.4588063071566424
512,mp-770553,1.2949000000000002,5.57132216,5.627402536914796,6.828426415127278,110.76683371128453,114.07616347937078,90.0,1.3746271539948565
513,mp-755018,2.5106,6.969666996158138,6.969666996158138,6.969666996158138,130.51312459958362,130.51312459958362,72.58777243225187,11.371447036401381
514,mp-542942,3.0604999999999998,7.192175937101709,7.192175937101709,7.361940558847657,86.43868712605205,86.43868712605205,116.96569944031842,0.06469838696819794
515,mp-7323,6.0052,5.867470354360616,5.8674703181436,5.86747062,109.47122167663323,109.47122155159599,109.47122485830907,0.021052851130917292
516,mp-1009828,0.25519999999999987,6.562386,6.852092,8.0115,90.0,90.0,90.0,0.4557823008849729
517,mp-604884,4.3683,9.802315899456465,9.802315899456465,13.559046,90.0,90.0,154.56881748200885,0.5696947543758898
518,mp-505139,2.5139,6.349996,6.869031,7.52558,90.0,90.0,90.0,1.5253
519,mp-7290,2.1064999999999996,7.903021689769722,7.903021689769722,7.903021689769722,109.47122063449069,109.47122063449069,109.47122063449069,0.3162790098947446
520,mp-20778,4.4691,4.617300001143742,4.617329002906659,9.239509003712428,90.00320685136779,89.99952234939985,90.00250660375626,0.36141499999999993
521,mp-558728,5.7273,7.451483051180148,7.451483051180148,7.451483668506562,33.39818527530398,33.39818527530398,33.39818503423925,1.6742717702033916
522,mp-753056,4.5465,9.0399408382334,9.0399408382334,7.243168,90.0,90.0,132.78104200050583,1.717010674981376
523,mp-775027,0.2625000000000002,5.518342624005599,8.811555398898767,9.061581251559245,99.3134063674946,84.79835499625221,105.44613637928823,0.26009443881021904
524,mp-28108,0.8790999999999998,7.70477095192362,7.70477095192362,7.70477095192362,149.25198564209398,149.25198564209398,44.04052760204158,0.72258
525,mp-569051,2.2259999999999995,10.222789759190356,10.222789759190356,10.222789759190356,149.79296274691728,149.79296274691728,43.245395965538755,1.607023842573594
526,mp-568450,3.4031999999999996,4.595272185215113,4.595272185215113,4.595272185215113,139.58279123682672,139.58279123682672,58.4873217803671,0.21644000000000002
527,mp-768310,3.0699999999999994,5.972164,6.041019852973917,8.721589809973924,109.78557973389672,108.77942376739975,89.3600136224605,4.442634181128889
528,mp-760386,5.465800000000001,6.33907159253479,6.33907159253479,6.33907159253479,130.4888152407078,130.4888152407078,72.62651318114696,0.3745785270140303
529,mp-546679,1.0619999999999994,6.978181386757584,6.978181386757584,8.328932,90.0,90.0,128.45826011065213,1.9923649586358418
530,mp-756353,2.0151,10.21702370981628,10.21702370981628,8.01614,90.0,90.0,119.99999812094002,0.299851652425486
531,mp-2885,0.0,8.676490177834358,8.677206216109324,5.2201818214306375,89.99861594085593,89.99865775324973,119.99573475338094,0.0320533500323235
532,mp-4025,0.2551999999999994,6.738978,7.723925,14.367539,90.0,90.0,90.0,0.27604333333333314
533,mp-32539,1.7864,8.87855816,8.87855816,5.25271081,90.0,90.0,90.0,5.7610374457123585
534,mp-6013,1.6646,9.31677,7.231096,8.913294290195124,80.39738516561673,90.0,90.0,1.7855500000000002
535,mp-553278,1.3232999999999997,8.310894674424715,8.31089490593355,8.310895281641804,107.82599583282774,107.82598791534093,107.82597923033684,1.12533
536,mp-567290,1.1169000000000002,5.735201,9.110829,9.173948666561689,88.94380955126638,90.0,90.0,1.7989057609002224
537,mp-4236,2.2724,9.76369225009182,9.763654980265251,9.763593290321612,90.00081592748957,89.99955336451126,90.00021806614762,0.9879330970979778
538,mp-771264,3.8238999999999996,7.575955402297983,7.575955402297983,7.320500147134006,62.86364664829883,62.86364664829883,78.37096330319754,0.7765033938109992
539,mp-763464,2.66,8.386658,8.386658,8.386658,90.0,90.0,90.0,1.9102586160037127
540,mp-850957,3.0689,4.690395922223197,4.690395844922793,4.690396,59.99999890629429,59.99999945146721,59.999995017287404,1.224745578924405
541,mp-555434,1.6284999999999998,5.452650659940241,5.452760321264617,6.427867054987576,115.09177036029205,115.09265411852515,89.9978311051059,0.24906
542,mp-16996,3.5423999999999998,3.8795519,3.8795519,4.28588762,90.0,90.0,90.0,1.0220521352651244
543,mp-685145,3.2495000000000003,7.839809117453881,7.839809117453881,12.419453,90.0,90.0,148.5667149531403,0.6521787922801536
544,mp-39770,4.0671,6.09889198,6.912883037197825,6.912881621880298,110.72406698615866,90.0,90.0,0.533997639437789
545,mp-849223,1.2479999999999998,8.606862,8.606862,5.509331,90.0,90.0,90.0,0.28085951310219137
546,mp-556120,1.989,5.089933308280704,5.089934019133521,9.869435687978829,96.64413697916109,96.64413999178898,114.27853285122522,0.569084867895247
547,mp-1228810,1.4699,5.18097706,5.8027117,9.33360494,90.0,90.0,90.0,0.11778
548,mp-18244,1.2969,7.854823181104509,7.8548220791853955,7.85482303,109.47123111959124,109.47122826087984,109.47121210306834,0.3221091848304956
549,mp-557308,2.0245,8.316097131577825,8.316097131577825,5.37537955,90.0,90.0,141.30113365227868,0.1400492870986457
550,mp-13843,2.1007,5.6113687,5.6113687,6.909434256719767,113.95792293723781,113.95792293723781,90.0,0.07155500000000002
551,mp-777589,4.0319,3.913449,3.913449,5.842644,90.0,90.0,90.0,0.0417
552,mp-560186,4.3088,10.1922225,10.1922225,4.84993614,90.0,90.0,90.0,1.3790235386918748
553,mp-1209286,1.2910000000000001,6.847860890406847,6.847860890406847,6.847860890406847,132.09565722802543,132.09565722802543,70.07798859637433,0.09276594418211916
554,mp-754552,0.5006999999999999,6.043326642888749,6.043326642888749,5.546416,90.0,90.0,120.61420105432015,0.18306272290962966
555,mp-29798,3.5098000000000003,10.12579,10.12579,10.12579,90.0,90.0,90.0,0.9355372931863326
556,mp-5238,0.7056000000000004,6.050155229778241,6.050155229778241,7.21209,90.0,90.0,120.28661440466327,0.14097574000917007
557,mp-1024047,1.7462,5.790014,5.790014,5.790014,90.0,90.0,90.0,0.44183169314298276
558,mp-757754,3.1047000000000002,6.62238443,6.97180645,12.15360933,90.0,90.0,90.0,0.43957
559,mp-676851,3.0469999999999997,5.8789751221312425,5.878974376155199,7.21216667536315,114.05249640752291,114.05249743668993,90.0000014890303,0.20139307175634574
560,mp-6253,6.861800000000001,5.74471345,5.74471345,10.56516077,90.0,90.0,90.0,0.5254200585246086
561,mp-768176,3.5355,6.541494305080147,6.541494305080147,7.062875870684192,85.20876082086708,85.20876082086708,96.7438960441023,1.7399400000000003
562,mp-550506,5.3358,6.58957376,6.86953237,8.26428029,90.0,90.0,90.0,0.453040667710969
563,mp-684580,1.704,6.77603462,6.796515763144811,7.380781423650373,116.52600001297981,89.9999999999464,119.90035992111707,0.17902
564,mp-7562,2.5325,6.116923237404079,6.116923237404079,6.116923237404079,121.29213102769708,121.29213102769708,87.77616421155679,0.3565280127476408
565,mp-754369,1.5485,10.252631693510208,10.252631693510208,7.863221,90.0,90.0,147.42863825733374,0.6551700259480275
566,mp-1019518,5.714799999999999,9.49237996,9.49237996,9.49237996,90.0,90.0,90.0,0.151525
567,mp-961684,1.8767999999999998,7.509009752577699,7.509009752577699,7.509009752577699,118.62216136899235,118.62216136899235,92.40352758917925,0.6826848210797997
568,mp-1023935,1.07,11.639235814781772,11.638308115664051,11.638006443104352,109.46819957109716,109.47511937039708,109.47226883117872,0.36936429037561314
569,mp-7885,1.7077,5.043646510050774,5.541768605390436,5.043644668931831,117.06824507665742,120.00119234878812,62.93141434274446,2.292166883781338
570,mp-773512,3.7668999999999997,12.62359893,12.62359893,12.62359893,90.0,90.0,90.0,0.6545899999999999
571,mp-753460,3.6499000000000006,6.32177254,6.32177254,6.32177254,90.0,90.0,90.0,0.9339529572124244
572,mp-15335,0.16000000000000014,7.422159968820936,7.422159968820936,7.422159968820936,148.71391083974248,148.71391083974248,44.83258560503843,0.16544995285584094
573,mp-17685,3.4932999999999996,6.159262589842473,6.159262589842473,6.159262455836494,50.873304055767086,50.873304055767086,50.87330847645429,0.9913932907277516
574,mp-28248,2.3655999999999997,7.30188735047111,7.30188735047111,7.301887737227682,33.49134938586274,33.49134938586274,33.491351994537276,0.008485001820716936
575,mp-13863,3.5519,6.52296927,5.64332032,5.32210519,90.0,90.0,90.0,0.17409
576,mp-42022,4.7098,15.725050187244587,15.725050187244587,15.725049222992158,13.908401215450612,13.908401215450612,13.908401640579127,0.22953873790713403
577,mp-13150,4.3887,5.201433,5.642523047467773,6.334196834780002,106.39978907089196,111.32367360567812,90.43289138468822,0.5306473302639757
578,mp-760402,0.9714,7.673646,7.673646,4.956525,90.0,90.0,90.0,0.782206555201374
579,mp-760396,2.5858999999999996,3.248797,10.554641,12.125754,90.0,90.0,90.0,1.0311049841795938
580,mp-24599,3.1204,3.466840711236425,8.753022776598367,9.03126230546067,104.43373141264975,101.06576963487234,89.99999672461851,0.9102117533615833
581,mp-7631,2.0229999999999997,7.142305494700713,7.142305494700713,7.142305494700713,109.47122063449069,109.47122063449069,109.47122063449069,0.1348226702005285
582,mp-866473,2.2252,7.168512433589831,7.168512433589831,12.095226,90.0,90.0,120.0000040016771,1.1415867288121389
583,mp-1213976,4.1497,6.843048683496048,6.843048683496048,20.467492,90.0,90.0,97.00362761955603,0.1381917060747262
584,mp-7610,5.189699999999999,8.56042,8.56042,8.56042,90.0,90.0,90.0,1.5875200000000003
585,mp-616566,2.8096,5.21160092,7.04738132,10.80950953,90.0,90.0,90.0,0.5942281613151634
586,mp-23063,4.3647,10.25133445,10.25133445,10.25133445,90.0,90.0,90.0,0.23489139447838459
587,mp-28922,3.344899999999999,8.87635163,8.876351368792312,5.03968594,90.0,90.0,120.00000101071689,0.35745287860987407
588,mp-2739,2.8307,6.171852,6.171852,8.505393,90.0,90.0,90.0,0.09060499999999999
589,mp-753062,1.202,7.244837213605907,7.244837213605907,12.615194972963874,72.2111731721158,72.2111731721158,59.46898064401911,0.9531855093841949
590,mp-504340,4.1842999999999995,7.59791194,7.59791194,12.40063488,90.0,90.0,90.0,0.3485146799197139
591,mp-541280,3.9478,6.832297450744515,6.832297450744515,9.991438,90.0,90.0,119.99999468137167,0.13216
592,mp-1020712,3.1944,7.745944355101578,7.745944355101578,5.973052,90.0,90.0,101.86778517554635,1.844707778077601
593,mp-632282,6.677199999999999,6.209305156310723,6.209305631110053,7.636162747239839,113.98969705296577,113.98969226163523,89.9999980989773,1.4523924197866764
594,mp-230,1.8897000000000004,6.75210035,7.06196916,8.26838009,90.0,90.0,90.0,0.6902767029242695
595,mp-27442,0.16849999999999987,3.2044399013052765,3.2044403004529993,5.4561804836361,90.00000098394996,72.9232570005647,59.99997863974215,0.296567551595133
596,mp-1019743,2.3955,6.757970178960322,6.757970178960322,6.525571940077667,84.12245043348501,84.12245043348501,97.82257424814149,0.11690999999999989
597,mp-773418,1.4935999999999998,5.743294871060634,5.743294524260657,7.092501941207306,113.88391518841476,113.88391413276265,90.00000101298352,16.54659566461331
598,mp-759115,0.49970000000000026,4.8370893164710775,4.837088476650483,4.837089048269237,92.04375941143694,118.82713938682082,118.82712382311526,0.5512251566638178
599,mp-1700,3.3056,4.597086472117965,4.597086472117965,4.597086451235174,83.96766269648619,83.96766269648619,83.96766038572099,0.4951099999999992
600,mp-554138,3.5176,4.022466223556513,4.022466223556513,6.163369,90.0,90.0,120.00000367694321,0.44399262088347197
601,mp-13643,3.7278999999999995,3.841048,3.841048,3.841048,90.0,90.0,90.0,0.113415
602,mp-7441,1.0349999999999997,3.80895005,3.808950072963467,12.45259869,90.0,90.0,120.00000857215416,0.26728
603,mp-17167,0.0,6.334910008064361,6.334910008064361,9.506121,90.0,90.0,120.00000008422121,0.1511399999999999
604,mp-625924,4.8125,5.131840036513024,10.955644257739296,6.110203337385917,81.35368598702838,69.08711773730062,81.04074060691985,0.11482
605,mp-696347,5.3587,5.48655743,5.48655743,5.48655743,90.0,90.0,90.0,0.2845229238972472
606,mp-554650,2.4991,8.296892992931816,8.296892992931816,7.07489764,90.0,90.0,150.68276244669997,0.13852222262619368
607,mp-559084,3.8809,6.749838508198156,6.749838508198156,8.21402104,90.0,90.0,109.90637093083762,0.18764333333333336
608,mp-510539,0.9926000000000004,5.500336530421116,5.500336530421116,5.5003367924293505,90.55586864141905,90.55586864141905,90.55586765901016,0.7695258095736621
609,mp-22811,0.0,4.92991927,5.403223174254481,5.403223174254481,119.43094653892629,90.0,90.0,0.213827002729104
610,mp-1047490,2.2331000000000003,7.88197,6.787618,9.878807850403053,88.04318500705854,90.0,90.0,2.6740515524775157
611,mp-40143,4.8774,8.565748149631006,8.565748149631006,8.565748149631006,109.47122063449069,109.47122063449069,109.47122063449069,0.1558469627551336
612,mp-757838,4.0600000000000005,8.525118422203754,8.525118422203754,6.45084557,90.0,90.0,102.3940720060243,0.38424
613,mp-12532,1.2441,13.688249537183196,12.557416152566578,7.564666517206426,81.66368655605321,65.18853732288736,33.147776121059444,0.22334999999999994
614,mp-557510,0.7672999999999996,10.73779602,10.73779602,10.73779602,90.0,90.0,90.0,0.12060722159141223
615,mp-771248,2.9897,6.671288111425634,6.671288111425634,6.671288111425634,128.4801177348968,128.4801177348968,75.8485370123186,0.0763611642132308
616,mp-6628,2.4366,6.005169393054038,6.005375162614655,10.363197754468116,73.15800183884572,90.00015223165654,60.001141234059624,0.15315754009133023
617,mp-752826,4.0173000000000005,7.38258940240313,7.38258940240313,7.38258940240313,120.62971298239837,119.68163961810836,89.73254177143814,0.6317853558928668
618,mp-504607,2.0516999999999994,4.762509,4.762509,9.43747,90.0,90.0,90.0,0.036110003847153994
619,mp-552185,1.8539,7.218186,7.2904944303793275,7.2956067393395045,61.1836643017796,61.054133934242,60.38593890320748,0.6310826000612009
620,mp-1100408,1.0594000000000001,6.991864928173671,6.991864928173671,6.991864928173671,134.11836208371167,134.11836208371167,66.90319584108349,0.4341859488184307
621,mp-17350,2.9273000000000007,5.40164128,5.40164128,5.40164128,90.0,90.0,90.0,0.30244000000000004
622,mp-27255,2.0196,4.7333317,4.733332566363107,10.83966193,90.0,90.0,120.00000053335056,0.19565543139704714
623,mp-754513,2.7067999999999994,9.832384760465082,9.832384760465082,5.38912,90.0,90.0,147.84620598159327,1.1421285100985357
624,mp-1029584,4.0351,5.069271,5.33312029107201,6.3781726192401695,113.58654686245042,110.8504817214627,90.01892984966187,0.3783505457905405
625,mp-560151,5.479900000000001,5.299864,5.335686481680216,5.636680326069681,118.16097361958025,89.3450060940301,119.37846304788532,0.14464500000000002
626,mp-6181,1.7198,4.138615374045855,5.82417437,7.513881515157709,90.0,105.98572966231733,90.0,11.854209999999997
627,mp-608311,3.8262,6.83413062,6.83413062,12.45113394,90.0,90.0,90.0,0.03270300574318275
628,mp-626066,3.0810000000000004,4.949234060895751,5.646073563592839,6.175848915162812,85.53879647856606,68.26744556424346,70.6792768199656,0.11517
629,mp-4431,1.1770999999999998,6.785283726429427,6.785283726429427,9.813901,90.0,90.0,119.9999973325679,0.38221063734982863
630,mp-23330,5.6331999999999995,7.173593114224018,8.81783269921032,9.22680346,90.0,90.0,99.45687474167487,0.0058233333333333375
631,mp-24118,5.508,6.435375695120135,6.4353754093082225,19.36004524,90.0,90.0,98.87581018075421,0.096375
632,mp-1221753,0.5468999999999999,9.417725,9.417725,6.119833,90.0,90.0,90.0,0.08280009037560732
633,mp-674948,0.6712000000000002,6.182277306090532,6.182277306090532,15.304181,90.0,90.0,119.99999257414713,2.312964171320369
634,mp-696210,5.4699,5.952901688497636,5.9529014835669,5.95290160365061,57.14258376550809,57.14258394042479,57.14258028384974,0.3692491238987575
635,mp-1341886,2.4233000000000002,2.629082,4.490094,7.028017252263614,108.6292095554636,100.78026353864787,90.0,0.5901046699527125
636,mp-754249,1.8758999999999997,5.727184799285161,5.727184366280669,6.08352201327589,118.08059041527514,118.08058751053741,89.99999862138247,1.7864063453113146
637,mp-554108,3.1439000000000004,4.715806360174853,4.715811600123145,4.715808770095923,90.00035015706545,90.00063409550623,89.9992436787228,0.09896000000000003
638,mp-9124,0.5518000000000001,9.369992,9.369992,9.369992,90.0,90.0,90.0,0.785648190084019
639,mp-29909,3.9787000000000003,4.354720350038607,4.357825941579675,6.527862358673317,77.90492469581054,77.69264664247977,70.63737784136322,0.1711909863281361
